,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
146,SL-12 R/B(2),1.5125006031602861,176.63592623689527,35391760.20482461,41769897.20482461
147,SL-12 R/B(2),6.877283535895711,-119.22226569207454,35711345.84169275,42089482.84169275
148,EKRAN 2 DEB,-5.4247913561175025,130.18761849706542,35842277.18726651,42220414.18726651
149,TITAN 3C TRANSTAGE R/B,12.162611087990154,-46.9134656060555,37177954.04384096,43556091.04384096
150,GORIZONT 3,-10.088145280763836,81.73241327420193,35783797.3479401,42161934.3479401
151,OPS 6393 (FLTSATCOM 3),6.408864214183023,-30.490597441729637,35727618.17985544,42105755.17985544
152,SL-12 R/B(2),-4.618619716679427,120.28273928638103,35925364.74172482,42303501.74172482
153,RADUGA 6,-9.895674295678331,80.3567069626854,35806771.97283099,42184908.97283099
154,SL-6 R/B(2),-17.40132598031249,-113.2619040054738,24711065.799402434,31089202.799402434
155,COSMOS 1191,-21.537746499918534,-75.35500776427398,32880605.4785927,39258742.4785927
156,SL-6 R/B(2),-46.48546444891259,-111.54738830532122,36156233.900548235,42534370.900548235
157,MOLNIYA 3-13,47.558544461497966,82.39016052542406,22713732.53801154,29091869.53801154
158,SL-6 R/B(2),61.6932478826236,-175.4928634076225,35608612.94824095,41986749.94824095
159,SL-12 R/B(2),5.607742842585168,111.40807790388426,36783998.503976434,43162135.503976434
160,TITAN 3C TRANSTAGE R/B,-4.8092945265776175,36.646746089183765,36076452.11693843,42454589.11693843
161,GOES 4,-11.58187353173548,89.46292750679933,36219571.894433305,42597708.894433305
162,GOES 4 AKM,19.342046189059648,-90.2808317871352,48905479.95800179,55283616.95800179
163,RADUGA 7,7.50062971471447,-133.25734084578136,35794561.70245759,42172698.70245759
164,COSMOS 1217,56.49982701124347,-71.82124359284295,36069899.56333912,42448036.56333912
165,SBS 1,-0.7315101494452935,-159.84903041482755,35948352.87710367,42326489.87710367
166,SL-6 R/B(2),-43.745913585229836,-3.8387530659087474,35763072.56518403,42141209.56518403
167,OPS 5805,38.282937367976324,61.970509703309716,23290109.429776907,29668246.429776907
168,EKRAN 6,-9.796411738875618,70.668700145135,35824496.02137642,42202633.02137642
169,MOLNIYA 1-49,60.94953846259859,-171.95712580057807,33020234.74295694,39398371.74295694
170,SL-6 R/B(2),55.157295118328264,142.75159443850717,36683929.54559775,43062066.54559775
171,COSMOS 1247,-7.6383882821808475,-169.3551643366505,35271393.37548541,41649530.37548541
172,ESIAFI 1 (COMSTAR 4),-10.656864940711083,78.57587074013513,35810734.407795474,42188871.407795474
173,SL-6 R/B(2),-17.141215157526357,-168.55093773175724,35377069.56673431,41755206.56673431
174,RADUGA 8,8.603631564648966,-54.928932591829664,35765787.35645649,42143924.35645649
175,ATLAS CENTAUR R/B,-4.39181896623635,-65.65662716919957,25732664.472637586,32110801.472637586
176,TITAN 3C TRANSTAGE R/B,-6.007728193165181,40.99325698450586,35392999.441868775,41771136.441868775
177,COSMOS 1261,-14.288380236299343,-101.00643542586585,32780974.25827138,39159111.25827138
178,SL-6 R/B(2),25.57538884226004,-118.72577821567393,16375666.81275361,22753803.81275361
179,SL-12 R/B(2),5.5917800610093105,-147.44928409862132,35854865.67810767,42233002.67810767
180,SL-12 R/B(2),6.639160582492687,-44.943622909914254,35346021.638839245,41724158.638839245
181,GOES 5,3.6211336294424026,-142.26943851282277,35786227.22943478,42164364.22943478
182,APPLE,10.542779741032758,-101.8327113003015,35880122.21854154,42258259.21854154
183,EKRAN 7,-10.61686919952359,94.30817238231309,35797663.58780972,42175800.58780972
184,RADUGA 9,-10.419435766527963,80.16548241113026,35822755.445204556,42200892.445204556
185,COSMOS 1285,11.029940825021272,83.20753812999827,4731889.312459381,11110026.312459381
186,HIMAWARI-2 (GMS-2),8.638893244727548,-121.88899768915056,36010894.76060094,42389031.76060094
187,SL-6 R/B(2),-61.560755662305816,-38.9466400652967,27594473.44734046,33972610.44734046
188,COSMOS 1191 DEB,10.104315654580077,-109.97427175593647,18197224.516690157,24575361.516690157
189,COSMOS 1191 DEB,-29.07524459754207,-52.66020808968471,33828926.19588382,40207063.19588382
190,SL-12 R/B(2),-4.90302100230057,29.359829508085156,35590150.54910398,41968287.54910398
191,SBS 2,-1.292860695209768,-159.02719181492756,35852484.79486872,42230621.79486872
192,COSMOS 1261 DEB,-48.26294057050068,34.597286473786994,32489798.774155624,38867935.774155624
193,COSMOS 1261 DEB,60.72740906763869,-178.47643578489368,5035040.0317847915,11413177.031784791
194,RADUGA 10,-9.649001494483217,67.23183052560036,35789146.08259312,42167283.08259312
195,COSMOS 931 DEB,-43.29858063166574,-127.40838993133693,39017089.040028155,45395226.040028155
196,COSMOS 1030 DEB,-41.78490910262953,-37.00815438417013,37735157.4448801,44113294.4448801
197,TITAN 3C TRANSTAGE R/B,2.845072756507777,-111.2288514465845,34457312.95571091,40835449.95571091
198,SL-6 R/B(2),-25.889532557605616,88.12543908644021,36404185.41294018,42782322.41294018
199,SATCOM 3R,-13.62161214265289,142.677501700707,35831116.36874748,42209253.36874748
200,COSMOS 1247 DEB,-38.19434492828033,-145.9005536066093,32745203.71208648,39123340.712086484
201,COSMOS 1247 DEB,-40.96001965033772,-137.9618463637733,32153290.07109058,38531427.07109058
202,COSMOS 1285 DEB,-65.83825718477108,16.1724609340858,19211970.021092374,25590107.021092374
203,INTELSAT 503,-11.926232980520108,151.63947751641143,36027494.64531419,42405631.64531419
204,EKRAN 2 DEB,4.341145439779418,-39.87126362019917,35811369.455998726,42189506.455998726
205,MOLNIYA 1-52,35.53480489767776,-140.61041089817672,27411386.7371428,33789523.7371428
206,SATCOM 4,12.124145655286382,-83.47596106452983,35990470.88611544,42368607.88611544
207,EKRAN 8,10.415994774937776,-104.94613232439461,35955829.980233334,42333966.980233334
208,WESTAR 4,-13.05668173548699,104.27331196609141,35934981.280830905,42313118.280830905
209,MOLNIYA 1-53,38.19126945838136,-76.71051935653132,24723564.05661642,31101701.05661642
210,SL-6 R/B(2),43.20713728849191,-123.00602887152257,19185935.340965003,25564072.340965003
211,COSMOS 1341,-54.612308912058744,-162.64203142976126,17489706.504848357,23867843.504848357
212,SL-6 R/B(2),65.1725113779585,-59.842474999721574,5289607.2283592345,11667744.228359234
213,INSAT-1A,-10.0983040312388,120.74620277838937,35817073.113752276,42195210.113752276
214,COSMOS 1366,-10.669470337924503,67.49891970637509,35819362.99998736,42197499.99998736
215,COSMOS 1382,-26.93237095440104,39.86074680037886,35460747.33787144,41838884.33787144
216,SL-6 R/B(2),3.3339911212107705,-92.8498888401094,22997953.208038643,29376090.208038643
217,ANIK D1 (TELESAT 6),9.224929592301086,-2.010634665633598,35831425.74245591,42209562.74245591
218,EKRAN 9,-10.886598891143553,104.3555820444009,35723676.96574059,42101813.96574059
219,GORIZONT 6,11.126487421161467,-83.52895283438617,35809644.69262275,42187781.69262275
220,SL-12 R/B(2),10.107720920004818,-56.42421179098597,35700834.301965356,42078971.301965356
221,SATCOM C5,8.48593291758858,-105.93433917898987,35762714.00256975,42140851.00256975
222,TITAN 34D IUS R/B(2),11.370440258875936,-100.99218430330062,35891536.40980082,42269673.40980082
223,SBS 3,-14.137840755043898,119.43942583891378,35933127.951893486,42311264.951893486
224,ANIK C3 (TELESAT 5),-13.893684180969961,143.90107228575383,35910148.96346857,42288285.96346857
225,MOLNIYA 3-20,61.09348865171496,27.060038716939612,30149607.070680495,36527744.0706805
226,SL-6 R/B(2),63.50217702465873,78.23613729162449,36854661.3387005,43232798.3387005
227,MOLNIYA 1-56,15.314003506506122,110.90575940456867,7420568.136741983,13798705.136741983
228,SL-6 R/B(2),57.593785818558075,105.40857864821469,30102188.53447107,36480325.534471065
229,ASTRON,6.891212761853852,121.43862611777578,187501572.9191159,193879709.9191159
230,COSMOS 1285 DEB,-37.43743030611878,-118.06426138793557,35210990.45868835,41589127.45868835
231,RADUGA 12,-11.178406246550741,83.99653270576233,35803859.648326494,42181996.648326494
232,SL-12 R/B(2),9.658150332496547,-41.23245865681536,35762832.130151354,42140969.130151354
233,SATCOM 1R,-12.934836979811786,104.74947266109278,35951286.64659921,42329423.64659921
234,COSMOS 1191 DEB,59.38942635227099,82.54103154523713,2616101.670187208,8994238.670187209
235,GOES 6,4.535350531943798,-133.5606334759388,35786113.20391307,42164250.20391307
236,GOES 6 AKM,-1.2921844452370763,-158.97899774900807,38904457.19738993,45282594.19738993
237,INTELSAT 506,-13.404259369554396,150.1582858940257,35959458.1910996,42337595.1910996
238,SL-12 R/B(2),-8.90359856676642,62.46442321038157,35515020.27651452,41893157.27651452
239,SL-12 R/B(2),2.7514734361525384,-6.240841639883619,35712445.20616739,42090582.20616739
240,SL-12 R/B(2),10.481723011254546,-84.51374223380142,35494557.11912946,41872694.11912946
241,NAHUEL I2 (ANIK C2),4.759880017274002,-120.34249010174571,36022955.009531744,42401092.009531744
242,PALAPA B1,4.214411660740509,-128.0084683175196,35808622.21773795,42186759.21773795
243,GALAXY 1,-13.606429348435015,113.16835141920947,35844806.896913044,42222943.896913044
244,COSMOS 1481,-36.11789377470246,52.12257285211671,9079189.603830256,15457326.603830256
245,SL-6 R/B(2),36.8835099234273,30.84749793134406,36224351.47938577,42602488.47938577
246,COSMOS 1481 DEB,68.93907998257386,-40.493952313277084,30070179.9130289,36448316.913028896
247,SL-12 R/B(2),10.653698965829886,-84.20215770219991,35802469.96371743,42180606.96371743
248,ARABSAT-1DR (TELSTAR 3A),-4.1817142158590075,63.05004469807747,35969357.83519624,42347494.83519624
249,INSAT-1B,1.9350842182176102,24.016441259706877,35720409.444138885,42098546.444138885
250,SATCOM 2R,13.142202607188636,-69.47529718098384,35953104.70164622,42331241.70164622
251,GALAXY 2,12.337234498277258,-8.335349693070393,35775877.73229165,42154014.73229165
252,EKRAN 11,-10.722880369929314,80.29126298508592,35772288.15479426,42150425.15479426
253,SL-12 R/B(2),0.31263717302717814,8.026377109037007,35527621.6339784,41905758.6339784
254,INTELSAT 507,-14.015454905667434,131.6576260203264,35984759.047523946,42362896.047523946
255,SL-12 R/B(2),-11.483744912667454,90.68128008534912,35671445.727232486,42049582.727232486
256,TITAN 34D TRANSTAGE R/B,-6.159607228112922,106.31028010164863,40074908.50759902,46453045.50759902
257,RADUGA 14,-8.72393333475495,62.9266835111621,35795091.42310176,42173228.42310176
258,COSMOS 1540,-10.877662927840051,69.72660619890854,35772925.62915366,42151062.62915366
259,COSMOS 1546,-10.80270698101282,80.57597643533259,35798823.581482925,42176960.581482925
260,COSMOS 1547,38.724452377402514,93.73181337357109,35518108.788767986,41896245.788767986
261,STTW-T2,2.286502850953621,12.48515278343268,35739824.44681909,42117961.44681909
262,TITAN 34D TRANSTAGE R/B,-9.591957286081403,145.63306007664215,35441728.56530542,41819865.56530542
263,GORIZONT 9,-8.749956365785293,63.90501558945332,35762508.936495416,42140645.936495416
264,SL-12 R/B(2),-7.113753974655769,45.92334276810083,35934331.54748481,42312468.54748481
265,SL-12 R/B(2),4.059613983325092,-143.00765799366002,36083893.97533346,42462030.97533346
266,CHINASAT 5 (ZX 5),-6.108288535488132,-149.73481292898006,35896284.11910082,42274421.11910082
267,RADUGA 15,-0.36412270986878514,19.238392473937637,35761928.15609609,42140065.15609609
268,COSMOS 1581,-11.309514733683725,-119.77371266778239,32211404.88823498,38589541.88823498
269,SL-6 R/B(2),42.805521926359,128.5668207058312,24469585.894864503,30847722.894864503
270,GORIZONT 10,10.32265146503751,-38.90044492449402,35791058.57559944,42169195.57559944
271,HIMAWARI-3 (GMS-3),-12.453244523198233,139.19003781089108,35953280.99042902,42331417.99042902
272,SL-12 R/B(2),-12.141706542028604,115.62422906848577,35829655.236088865,42207792.236088865
273,AMPTE/CCE,1.3752517481908888,-48.14028202840394,8047583.021827259,14425720.021827258
274,DELTA 1 R/B(2),26.406899441572886,134.55019497988997,10872503.436609278,17250640.436609276
275,MOLNIYA 1-62,45.985054304126024,89.21146031997151,22308181.43953526,28686318.43953526
276,SL-6 R/B(2),-12.971098199986118,33.60050716559214,5825091.154698345,12203228.154698346
277,USA 4,61.56046431739902,-158.73923340177,32919921.945711177,39298058.94571118
278,TITAN 34B R/B,63.290938685034014,126.74758425099647,37989474.248314045,44367611.248314045
279,TELSTAR 302,4.812562685556423,-111.00704201275751,35918575.89621733,42296712.89621733
280,COSMOS 1596,-62.58920902442109,15.667879456188615,31889230.912853047,38267367.91285305
281,GALAXY 3,13.425854553420606,-66.82563144989945,35880291.17337294,42258428.17337294
282,COSMOS 1604,-66.75847066545757,-102.62687389602266,12609965.261924598,18988102.2619246
283,SL-6 R/B(2),-57.52922849372389,48.59332127039906,32121675.53308489,38499812.53308489
284,CHINASAT 5R (ZX 5R),2.9425038281505342,-111.54371724218183,35894001.55361695,42272138.55361695
285,ATLAS AGENA R/B(2),1.5840684665127713,16.170152838594564,29371348.19647984,35749485.19647984
286,MOLNIYA 1-63,50.098664988792,104.63377683613976,31492233.675656643,37870370.67565665
287,SL-6 R/B(2),47.9879457203156,115.19543558558954,32417063.773918066,38795200.77391806
288,GORIZONT 11,5.45480418130285,-5.168794487240061,35765654.73827239,42143791.73827239
289,IUS R/B(2),11.578918420818667,-23.17576699676885,35675344.06473045,42053481.06473045
290,ARABSAT-1A,-3.6834109668257775,51.341973011404605,35728374.1228787,42106511.1228787
291,BRASILSAT 1,-13.456931190722488,112.78888502256508,36005619.38722103,42383756.38722103
292,COSMOS 1629,-0.010913400416799026,-160.03122537173286,35827066.8956573,42205203.8956573
293,SL-12 R/B(2),11.813138919951433,-91.16896818050535,36099697.79824629,42477834.79824629
294,NAHUEL I1 (ANIK C1),-5.287784187707461,77.63007774792649,35980862.968185,42358999.968185
295,GSTAR 1,5.1501497875333415,-106.0347994289785,35761671.92752363,42139808.92752363
296,TELECOM 1B,8.790108234843661,-16.18756485083094,35772235.326895654,42150372.326895654
297,SL-6 R/B(2),53.8940917916989,83.17535404799891,37204502.81231087,43582639.81231087
298,MORELOS 1,-3.7161307877163807,62.18866583507366,36027064.79858208,42405201.79858208
